Anel,Progressiva (m),Tempo total anel (s),Tempo total anel (h),Tempo escavacao anel (s),Tempo escavacao anel (h),Energia especifica (MJ/m3) (media),Velocidade de Avanco (mm/min) (media),Torque(MNm) (media),Empuxo (kN) (media),Taxa de Penetracao (mm/rev) (media),Rotacao da Cabeca de Corte (RPM) (media),Forca de Contato (kN) (media),agua Livre (L.min) (media),FER (media),FIR (%) (media),anel,Massa de material escavado (teorica) (ton) (max),Massa de material escavado (balanca 1) (ton) (max),Diferenca  balanca 1 (ton),Massa de material escavado (balanca 2) (ton)  (max),Diferenca  balanca 2 (ton),Pressao de terra (media dos sensores) (bar) (media),Pressao de terra (S1) (bar) (media),Pressao de terra (S2)(bar) (media),Pressao de terra (S3) (bar) (media),Pressao de terra (S4) (bar) (media),Pressao de terra (S5) (bar) (media),Pressao de terra (S6) (bar) (media),Injecao de grout total (L) (max),Material Calota,Material Eixo,Material Base,Face mista
489,11393.326,6814,1.892777778,2211,0.614166667,23.62356364,41.00827727,1.685722727,12098.37666,20.50642727,1.992663636,11174.02586,30.02037273,8.971222727,57.4652,489,101.371,101.361,-0.01,92.431,-8.94,1.746868182,1.530713636,2.048122727,1.688240909,1.842727273,1.689754545,1.718890909,4225.472,3Ar1,3Ar1,3Ar2,sim
490,11394.826,3487,0.968611111,1934,0.537222222,17.01876684,42.25250777,1.485414508,10941.70681,20.36029534,2.075227979,10562.38758,40.39605181,9.03538342,51.27791192,490,92.303,86.465,-5.838,79.667,-12.636,1.670896373,1.435787565,1.870212435,1.554430052,1.82938342,1.661119171,1.715797927,4137.966,3Ar1,3Ar1,3Ar2,sim
491,11396.326,4011,1.114166667,2094,0.581666667,16.50984689,42.92010526,1.494167464,10192.46274,20.85710048,2.057746411,10136.95461,46.16184689,9.480200957,52.79278469,491,102.158,98.443,-3.715,91.456,-10.702,1.630325359,1.406626794,1.947397129,1.748985646,1.741598086,1.587162679,1.580382775,4491.347,3Ar1,3Ar1,3Ar2,sim
492,11397.826,3459,0.960833333,2116,0.587777778,15.96175355,41.44475829,1.408943128,9773.677607,20.51720853,2.019819905,9977.813114,18.59893839,9.430099526,53.32104265,492,99.952,92.033,-7.919,84.518,-15.434,1.662734597,1.387151659,1.808364929,1.753872038,1.941739336,1.797402844,1.657924171,4935.557,3Ar1,3Ar1,3Ar2,sim
493,11399.326,3636,1.01,2088,0.58,17.79019712,43.25949038,1.666730769,10423.95204,21.60295192,2.0025,10698.49284,38.32186538,9.336836538,52.64865865,493,101.575,98.049,-3.526,90.381,-11.194,1.616639423,1.387740385,1.951125,1.849836538,1.694259615,1.563144231,1.565182692,4980.332,3Ar1,3Ar1,3Ar2,sim
494,11400.826,3280,0.911111111,1972,0.547777778,16.12458376,45.31613198,1.595725888,10410.66342,22.74257868,1.992583756,10401.04107,29.4681269,9.470812183,51.40625888,494,100.989,93.853,-7.136,87.442,-13.547,1.595,1.341771574,1.730380711,1.601467005,1.832401015,1.694172589,1.613015228,4970.112,3Ar1,3Ar1,3Ar2,sim
495,11402.326,10439,2.899722222,1753,0.486944444,16.98348571,50.5724,1.819302857,11060.52074,24.78173714,2.04096,11027.95931,10.84173143,8.909811429,48.13608571,495,101.029,97.786,-3.243,91.949,-9.08,1.609102857,1.390177143,1.905594286,1.746017143,1.687274286,1.575091429,1.566657143,4748.984,3Ar1,3Ar1,3Ar2,sim
496,11403.826,3971,1.103055556,2040,0.566666667,17.14044118,44.17272059,1.640147059,12368.34525,22.08281863,2.000308824,11233.33061,27.5944951,9.464563725,52.59812745,496,102.449,92.048,-10.401,87.619,-14.83,1.564289216,1.292039216,1.731617647,1.676485294,1.798568627,1.687779412,1.545985294,4604.795,3Ar1,3Ar1,3Ar2,sim
497,11405.326,3009,0.835833333,1694,0.470555556,16.80979882,53.05695858,1.900674556,12560.59446,26.15935503,2.028242604,11399.35324,7.149467456,9.076934911,46.02504142,497,101.586,97.462,-4.124,90.269,-11.317,1.605627219,1.383278107,1.927491124,1.827230769,1.683668639,1.557011834,1.555,4172.793,3Ar1,3Ar1,3Ar2,sim
498,11406.826,4711,1.308611111,1926,0.535,16.43420313,46.57686979,1.661067708,11291.48366,23.33947396,1.994239583,10827.2221,10.78452083,9.031958333,49.36423438,498,101.343,93.659,-7.684,85.758,-15.585,1.613098958,1.367208333,1.782307292,1.584411458,1.813505208,1.662333333,1.639786458,4504.583,3Ar1,3Ar1,3Ag2,sim
499,11408.326,3753,1.0425,1841,0.511388889,16.85350273,48.14401639,1.703617486,11325.73503,23.67274863,2.03310929,10822.20689,16.79985792,8.989606557,47.93145902,499,100.782,95.973,-4.809,88.014,-12.768,1.562562842,1.345743169,1.851349727,1.713087432,1.63520765,1.503459016,1.549770492,4510.822,3Ar1,3Ar1,3Ag2,sim
500,11409.826,6820,1.894444444,1892,0.525555556,21.70504233,47.60208995,2.134677249,13272.33032,22.75943915,2.089777778,12577.9583,18.97728571,8.759148148,48.37410582,500,100.305,92.518,-7.787,87.636,-12.669,1.784481481,1.57462963,2.153978836,1.926386243,1.802089947,1.665037037,1.744544974,4448.866,3Ar1,3Ar1,3Ag2,sim
501,11411.326,4701,1.305833333,1918,0.532777778,22.71448168,47.66371204,2.15326178,14059.91916,22.30710471,2.133340314,12456.68993,19.32329843,8.491722513,47.06958115,501,102.316,91.959,-10.357,85.021,-17.295,1.775036649,1.56982199,1.960387435,1.606204188,1.861089005,1.694057592,1.87478534,4226.006,3Ar1,3Ar1,3Ag2,sim
502,11412.826,3941,1.094722222,2080,0.577777778,24.04357005,47.71529952,2.082710145,14108.50415,22.214343,2.146922705,12270.81595,27.1793285,9.329227053,51.92710628,502,111.541,107.191,-4.35,98.026,-13.515,1.646376812,1.419599034,1.973898551,1.843932367,1.746149758,1.600942029,1.590869565,4349.627,3Ar1,3Ar1,3Ag2,sim
503,11414.326,4046,1.123888889,1798,0.499444444,20.62706145,50.2821676,2.106608939,13998.5957,23.66379888,2.125240223,12184.79551,9.608351955,9.232564246,50.13510056,503,100.955,93.692,-7.263,85.676,-15.279,1.616027933,1.40227933,1.821519553,1.635994413,1.717748603,1.568268156,1.671681564,4322.523,3Ar1,3Ag2,3Ag2,sim
504,11415.826,7959,2.210833333,1659,0.460833333,22.85589697,47.63648485,2.163472727,14641.16171,22.26026061,2.139969697,12332.91988,7.831860606,8.866145455,48.29418788,504,89.177,84.095,-5.082,77.931,-11.246,1.593957576,1.365775758,1.938678788,1.767260606,1.688848485,1.545812121,1.525387879,4120.69,3Ar1,3Ag2,3Ag2,sim
505,11417.326,3432,0.953333333,1929,0.535833333,25.64724352,45.67188601,2.331279793,14105.95924,21.98497927,2.080398964,12521.92234,21.89787565,8.666119171,49.52374611,505,100.237,94.09,-6.147,87.328,-12.909,1.643761658,1.472279793,1.88961658,1.383709845,1.645321244,1.436704663,1.777642487,4090.111,3Ar1,3Ag2,3Ag2,sim
506,11418.826,3372,0.936666667,1923,0.534166667,22.96085417,46.91238542,2.212401042,13779.44545,22.72527083,2.062067708,12343.47374,28.60005208,8.75271875,48.75839583,506,102.023,98.954,-3.069,93.333,-8.69,1.592,1.383760417,1.966973958,1.6030625,1.616260417,1.475010417,1.541802083,4188.422,3Ar1,3Ag2,3Ag2,sim
507,11420.326,2948,0.818888889,1720,0.477777778,20.88171345,51.86984795,2.175304094,14250.17703,24.23569006,2.139596491,12687.36905,14.48093567,8.473157895,46.10694152,507,100.226,95.939,-4.287,89.245,-10.981,1.695304094,1.487555556,1.85805848,1.601538012,1.826005848,1.665011696,1.769976608,4141.692,3Ar1,3Ag2,3Ag2,sim
508,11421.826,4942,1.372777778,1753,0.486944444,27.52675429,51.62865714,2.037211429,14346.5159,24.08472571,2.143565714,12476.61146,16.21581143,8.627377143,46.36152,508,102.225,100.291,-1.934,92.912,-9.313,1.615851429,1.395005714,1.96112,1.762274286,1.694588571,1.553817143,1.553445714,4188.477,3Ar1,3Ag2,3Ag2,sim
509,11423.326,3462,0.961666667,1889,0.524722222,24.37616489,45.57155319,2.215255319,15673.5064,22.55575532,2.021723404,13269.98973,6.10181383,8.73368617,49.74830851,509,99.314,93.199,-6.115,85.31,-14.004,1.640526596,1.421212766,1.957537234,1.888914894,1.736335106,1.59262766,1.590803191,4604.879,3Ar1,3Ag2,3Ag2,sim
510,11424.826,3553,0.986944444,1988,0.552222222,21.93584343,46.04025758,2.100914141,15533.47216,22.18133333,2.074505051,13052.71059,1.877252525,8.937030303,49.23058081,510,104.403,98.417,-5.986,89.227,-15.176,1.674737374,1.454671717,1.834813131,1.584792929,1.84830303,1.65629798,1.752505051,5032.95,3Ar1,3Ag2,3Ag2,sim
511,11426.326,3590,0.997222222,2148,0.596666667,23.21152336,41.45390654,1.995093458,15104.47193,20.02108879,2.070485981,12960.09664,0,9.446158879,51.53532243,511,100.974,94.544,-6.43,88.45,-12.524,1.623742991,1.404373832,1.981037383,1.670602804,1.703285047,1.545785047,1.563341121,4610.538,3Ar1,3Ag2,3Ag2,sim
512,11427.826,3579,0.994166667,2003,0.556388889,22.32887,43.87168,1.920175,14884.95274,21.711775,2.01665,12596.49403,2.531035,9.047875,48.255125,512,98.858,91.658,-7.2,87.354,-11.504,1.621625,1.39005,1.77833,1.548495,1.84325,1.63165,1.686065,4930.977,3Ar1,3Ag2,3Ag2,sim
513,11429.326,3420,0.95,1850,0.513888889,17.08296739,50.07884239,1.8325,14743.8099,24.81978804,2.017576087,12285.48954,1.536244565,9.041005435,45.13472826,513,103.801,102.582,-1.219,94.914,-8.887,1.60938587,1.402266304,1.952217391,1.679646739,1.688396739,1.526538043,1.556918478,4850.955,3Ar1,3Ag2,3Ag2,sim
514,11430.826,10508,2.918888889,1738,0.482777778,15.69586127,51.43736416,1.695884393,14297.28269,24.96228324,2.060624277,11880.01057,19.14793064,9.035080925,46.58046243,514,100.627,98.121,-2.506,90.774,-9.853,1.616612717,1.399092486,1.739560694,1.600040462,1.850485549,1.660011561,1.668184971,4634.399,3Ar1,3Ar1,3Ag2,sim
515,11432.326,3588,0.996666667,1869,0.519166667,18.2646129,47.09539247,1.825951613,15540.26545,23.62224731,1.99144086,12050.07303,24.44646237,8.880274194,48.91822581,515,99.48,100.149,0.669,91.278,-8.202,1.587741935,1.362048387,1.873209677,1.852,1.741645161,1.57994086,1.535349462,4403.693,3Ar1,3Ar1,3Ag2,sim
516,11433.826,3509,0.974722222,1981,0.550277778,17.45246701,46.68104061,1.71606599,14342.32998,23.05422843,2.02484264,11455.53844,24.01196447,9.221878173,51.19615228,516,102.194,96.466,-5.728,87.668,-14.526,1.579898477,1.36157868,1.709375635,1.589654822,1.761741117,1.613903553,1.634558376,4756.334,3Ar1,3Ar1,3Ag2,sim
517,11435.326,3180,0.883333333,1730,0.480555556,20.70409884,51.39292442,2.221738372,14662.86422,24.83923256,2.069040698,12055.80294,40.8229186,7.977174419,40.56271512,517,100.611,92.663,-7.948,86.262,-14.349,1.56055814,1.380453488,1.896406977,1.744936047,1.563651163,1.420319767,1.545296512,4711.26,3Ar1,3Ar1,3Ag2,sim
518,11436.826,10448,2.902222222,1769,0.491388889,17.29146023,51.39336364,1.894107955,14276.46459,25.57848295,2.009289773,12322.98853,29.33753409,8.8211875,46.42380114,518,102.608,97.281,-5.327,90.531,-12.077,1.614801136,1.415840909,1.756397727,1.570551136,1.783653409,1.615636364,1.672147727,4799.675,3Ar1,3Ar1,3Ag2,sim
519,11438.326,3379,0.938611111,1798,0.499444444,27.49324022,48.76618436,2.345743017,14986.08009,23.02576536,2.117899441,13324.59618,11.49318994,8.195374302,35.50724581,519,99.562,94.554,-5.008,83.755,-15.807,1.713994413,1.532625698,2.090698324,1.877743017,1.702843575,1.519804469,1.713061453,4314.305,3Ar1,3Ar1,3Ag2,sim
520,11439.826,9020,2.505555556,1907,0.529722222,20.58946842,47.19948421,1.995347368,14884.63825,22.34411579,2.112089474,13183.61881,3.703021053,8.869668421,49.38051053,520,101.631,94.964,-6.667,86.225,-15.406,1.768557895,1.565678947,1.943263158,1.637484211,1.906757895,1.682347368,1.882884211,4489.246,3Ar1,3Ar1,3Ag2,sim
521,11441.326,149476,41.52111111,3304,0.917777778,74.90685152,26.95215758,2.247257576,15987.13999,13.26674242,2.022181818,13191.75694,58.36017576,8.992060606,55.98369394,521,79.117,81.853,2.736,75.517,-3.6,1.607263636,1.434390909,1.99670303,1.646378788,1.6431,1.472469697,1.526024242,3807.888,3Ar1,3Ar1,3Ag2,sim
522,11442.826,4250,1.180555556,1807,0.501944444,18.94744444,49.50174444,1.874933333,15587.89941,24.15254444,2.049455556,12811.45836,10.789,8.219577778,45.62105,522,100.858,98.615,-2.243,91.968,-8.89,1.564116667,1.449111111,1.735611111,1.442244444,1.633466667,1.451466667,1.619994444,4609.821,3Ar1,3Ar1,3Ag2,sim
523,11444.326,10144,2.817777778,2070,0.575,18.74491262,44.75009709,1.698873786,14905.50208,21.2946068,2.094563107,12219.65309,1.682218447,9.17581068,49.47033981,523,104.91,100.078,-4.832,90.281,-14.629,1.559757282,1.420004854,1.717873786,1.481927184,1.680543689,1.509024272,1.591713592,4602.581,3Ar1,3Ar1,3Ag2,sim
524,11445.826,9110,2.530555556,2166,0.601666667,21.05652315,42.2905787,1.875759259,14845.91814,21.19555093,1.989990741,12416.45343,17.57046296,8.548726852,47.88865741,524,104.125,103.583,-0.542,93.81,-10.315,1.473300926,1.381509259,1.790615741,1.684671296,1.456231481,1.287819444,1.43325,4807.816,3Ar1,3Ar1,3Ag2,sim
525,11447.326,9460,2.627777778,2000,0.555555556,20.2669196,44.75139196,1.756306533,14487.83301,21.29662814,2.094798995,12440.15042,18.35484925,8.390396985,48.23870352,525,100.613,97.602,-3.011,90.52,-10.093,1.620678392,1.515663317,1.767577889,1.512281407,1.73320603,1.541507538,1.656613065,4150.469,3Ar1,3Ar1,3Ar1,nao
526,11448.826,4270,1.186111111,2444,0.678888889,21.0987418,33.87446721,1.469668033,13109.35452,16.51420492,2.05022541,11545.31635,11.30837295,9.834307377,61.26746721,526,93.052,85.629,-7.423,80.232,-12.82,1.461836066,1.325377049,1.778680328,1.543733607,1.543028689,1.370930328,1.372536885,4292.358,3Ar1,3Ar1,3Ar1,nao
527,11450.326,4470,1.241666667,2660,0.738888889,23.07238868,34.87924528,1.688079245,13024.10052,17.07704528,2.042471698,11443.38332,19.91567547,10.00678868,60.31263396,527,104.258,94.186,-10.072,86.156,-18.102,1.567128302,1.415603774,1.646218868,1.474007547,1.792071698,1.583532075,1.623343396,4285.399,3Ar1,3Ar1,3Ar1,nao
528,11451.826,7030,1.952777778,2584,0.717777778,25.97148062,34.73490698,1.812713178,12470.43198,16.61618217,2.090437984,11299.09295,27.44930233,9.840534884,60.21690698,528,100.965,91.812,-9.153,85.683,-15.282,1.497732558,1.371263566,1.874875969,1.631069767,1.516996124,1.334,1.411236434,4262.088,3Ar1,3Ar1,3Ar1,nao
529,11453.326,3669,1.019166667,1809,0.5025,29.26386111,46.08704444,2.21295,13868.95447,22.29007222,2.067827778,12634.54006,31.75219444,8.263177778,40.61412222,529,96.495,95.715,-0.78,88.107,-8.388,1.531055556,1.424044444,1.841461111,1.753966667,1.549988889,1.369977778,1.488377778,4050.288,3Ar1,3Ar1,3Ar1,nao
530,11454.826,4241,1.178055556,1963,0.545277778,18.93385204,45.69254082,1.785372449,14041.64753,21.90662245,2.085520408,12597.48516,2.573153061,9.433642857,50.41842347,530,103.052,96.699,-6.353,87.226,-15.826,1.518484694,1.353209184,1.716857143,1.76997449,1.722045918,1.555408163,1.448556122,4722.013,3Ar1,3Ar1,3Ar1,nao
531,11456.326,6420,1.783333333,2409,0.669166667,31.827925,37.9568625,2.515754167,14909.62707,18.46282917,2.055875,13149.43972,33.95877083,10.26527917,52.63840833,531,103.647,94.701,-8.946,85.163,-18.484,1.535108333,1.358904167,1.786145833,1.729495833,1.669541667,1.488591667,1.506420833,5105.76,3Ar1,3Ar1,3Ar1,nao
532,11457.826,4232,1.175555556,2006,0.557222222,22.23743,43.88214,2.02713,13723.32936,21.126525,2.077025,12285.37914,25.188605,9.935105,44.83283,532,99.82,104.173,4.353,93.114,-6.706,1.43923,1.342785,1.59717,1.688825,1.588395,1.426235,1.3907,4748.464,3Ar1,3Ar1,3Ar1,nao
533,11459.326,14115,3.920833333,2175,0.604166667,27.81264516,40.51268203,2.197018433,15919.44699,19.76719816,2.048,13082.202,8.529290323,9.103599078,47.57741475,533,101.717,76.669,-25.048,73.83,-27.887,1.635617512,1.460700461,1.85118894,1.8980553,1.841580645,1.679488479,1.550511521,5157.845,3Ar1,3Ar1,3Ar1,nao
534,11460.826,20654,5.737222222,2884,0.801111111,33.91229861,32.00342014,2.26696875,16789.4157,15.76629861,2.030440972,13457.2748,45.17644792,8.975107639,55.64926736,534,104.942,76.653,-28.289,75.243,-29.699,1.5721875,1.392159722,1.728763889,1.431215278,1.781538194,1.610954861,1.55665625,4746.741,3Ar1,3Ar1,3Ar1,nao
535,11462.326,6286,1.746111111,2723,0.756388889,40.28374632,30.23199632,2.559875,16346.46359,14.70533824,2.055834559,13257.80696,59.29399632,9.571474265,56.41359191,535,95.312,67.696,-27.616,68.06,-27.252,1.500397059,1.375761029,1.828022059,1.601816176,1.519202206,1.352724265,1.444996324,3993.238,3Ar1,3Ar1,3Ar1,nao
536,11463.826,4999,1.388611111,3051,0.8475,29.45713443,32.36670164,1.961947541,14866.57488,16.25585574,1.988934426,11879.83964,9.567491803,10.89418689,71.9287377,536,111.195,82.385,-28.81,79.818,-31.377,1.382272131,1.226540984,1.491563934,1.337967213,1.587862295,1.41017377,1.400203279,4283.638,3Ar1,3Ar1,3Ar1,nao
537,11465.326,10293,2.859166667,2622,0.728333333,30.03946947,34.22617939,2.244282443,14516.59106,17.69853435,1.933851145,11399.77973,40.7886374,10.2994084,57.40496947,537,101.313,74.365,-26.948,73.598,-27.715,1.366770992,1.236278626,1.680274809,1.414377863,1.427725191,1.253477099,1.297114504,4475.155,3Ar1,3Ar1,3Ar1,nao
538,11466.826,3741,1.039166667,2199,0.610833333,22.24193607,41.43934247,1.998374429,14660.54713,21.12172603,1.961684932,11563.32076,12.31927854,8.95739726,53.6599726,538,102.375,79.165,-23.21,77.875,-24.5,1.338237443,1.199593607,1.492347032,1.305844749,1.515118721,1.346178082,1.315525114,4399.662,3Ar1,3Ar1,3Ar1,nao
539,11468.326,3466,0.962777778,2029,0.563611111,26.1809604,43.31888614,2.413688119,14068.63378,21.5850297,2.006841584,11490.766,19.98968317,8.214519802,47.49075743,539,98.147,79.324,-18.823,75.731,-22.416,1.31610396,1.197321782,1.588930693,1.427183168,1.392524752,1.221876238,1.256673267,4406.913,3Ar1,3Ar1,3Ar1,nao
540,11469.826,5171,1.436388889,1884,0.523333333,26.34419681,44.37487766,2.48206383,14617.78121,21.80239362,2.036478723,12477.38883,52.58642553,7.811601064,40.07471809,540,93.629,71.333,-22.296,68.131,-25.498,1.424,1.270260638,1.617164894,1.430611702,1.585617021,1.416319149,1.393069149,4556.591,3Ar1,3Ar1,3Ar1,nao
541,11471.326,3750,1.041666667,2147,0.596388889,31.93216355,41.11126636,2.774971963,14731.61994,20.14088785,2.041434579,12413.93417,36.4243972,10.05707944,45.84797196,541,99.624,77.769,-21.855,78.063,-21.561,1.437004673,1.306247664,1.730214953,1.505074766,1.508158879,1.327060748,1.384434579,4689.313,3Ar1,3Ar1,3Ar1,nao
542,11472.826,4009,1.113611111,2034,0.565,28.46202463,43.15202956,2.551837438,14454.20318,20.82351724,2.072275862,12720.16679,29.35081281,8.768921182,49.73430049,542,99.482,78.73,-20.752,81.912,-17.57,1.474724138,1.371118227,1.714921182,1.293428571,1.510788177,1.315551724,1.497689655,4674.899,3Ar1,3Ar1,3Ar1,nao
543,11474.326,4028,1.118888889,2333,0.648055556,35.81984979,38.05043777,2.77795279,15334.44967,18.19024893,2.088609442,13375.01385,29.49921888,8.707909871,49.95675107,543,101.357,75.304,-26.053,77.57,-23.787,1.51223176,1.392133047,1.767034335,1.504811159,1.58167382,1.393334764,1.495862661,4649.174,3Ar1,3Ar1,3Ar1,nao
544,11475.826,3569,0.991388889,2197,0.610277778,32.51879452,40.6890137,2.743442922,15392.44739,19.55987671,2.08016895,13727.01626,19.66639269,8.860283105,51.1833105,544,101.367,75.076,-26.291,75.241,-26.126,1.448995434,1.33947032,1.772063927,1.554584475,1.465077626,1.273305936,1.41143379,4621.315,3Ar1,3Ar1,3Ar1,nao
545,11477.326,3322,0.922777778,1825,0.506944444,19.28187363,50.59128022,2.124626374,14917.90091,25.37465385,1.994087912,12927.68606,19.44342857,8.284642857,44.51098901,545,104.273,84.934,-19.339,83.699,-20.574,1.450950549,1.341434066,1.671252747,1.21867033,1.524274725,1.304791209,1.487769231,4996.581,3Ar1,3Ar1,3Ar1,nao
546,11478.826,9733,2.703611111,2045,0.568055556,25.50204412,43.14208824,2.314441176,15372.80442,21.1365,2.041117647,13099.74427,17.23604902,9.390098039,46.80661275,546,99.165,75.296,-23.869,73.034,-26.131,1.446338235,1.341387255,1.781019608,1.475367647,1.451328431,1.262504902,1.401343137,4798.286,3Ar1,3Ar1,3Ar1,nao
547,11480.326,12960,3.6,2347,0.651944444,26.76373504,38.9567735,2.195089744,15323.82272,19.36192735,2.012123932,13244.45423,7.292064103,8.295017094,51.42407265,547,99.913,76.876,-23.037,80.097,-19.816,1.573141026,1.428739316,1.736794872,1.386961538,1.736081197,1.509017094,1.617294872,4588.788,3Ar1,3Ar1,3Ar1,nao
548,11481.826,7602,2.111666667,2140,0.594444444,22.02959155,41.14310329,1.896521127,14078.11954,20.78674178,1.980685446,12007.74051,4.6922723,8.389868545,49.69094366,548,95.897,79.318,-16.579,80.895,-15.002,1.52356338,1.395319249,1.80513615,1.381215962,1.53814554,1.363239437,1.531661972,4664.364,3Ar1,3Ar1,3Ar1,nao
549,11483.326,8098,2.249444444,3174,0.881666667,34.99096215,27.68144795,2.080362776,13665.88262,14.06844164,1.965706625,11644.29768,12.51259937,10.48163407,65.30753312,549,96.908,65.495,-31.413,67.514,-29.394,1.575425868,1.419312303,1.810511041,1.592750789,1.686615142,1.493025237,1.579277603,4747.82,3Ar1,3Ar1,3Ar1,nao
550,11484.826,4936,1.371111111,2430,0.675,30.9678642,39.40850206,2.111831276,13450.88657,19.04011111,2.064053498,11357.75449,26.85146914,8.922098765,51.65483951,550,103.689,87.534,-16.155,88.606,-15.083,1.41881893,1.277909465,1.739683128,1.648440329,1.477777778,1.316020576,1.341144033,4296.853,3Ar1,3Ar1,3Ar1,nao
551,11486.326,9490,2.636111111,2014,0.559444444,20.49349254,43.78518408,1.844298507,12942.79113,20.98051741,2.086985075,11374.10502,12.59748756,8.538014925,48.74653731,551,94.867,80.851,-14.016,89.431,-5.436,1.48960199,1.376243781,1.69740796,1.431761194,1.550348259,1.382905473,1.501791045,4390.722,3Ar1,3Ar1,3Ar1,nao
